Game Turn, Player, Num Cities, Population, Techs, Civics, Land Units, corps, Armies, Naval Units, TILES: Owned, Improved, BALANCE: Gold, Faith, YIELDS: Science, Culture, Gold, Faith, Production, Food
25, CIVILIZATION_SCOTLAND, 1, 3, 2, 2, 1, 0, 0, 0, 11, 1, 145, 16, 3, 6, 6, 1, 7, 9
25, CIVILIZATION_ZULU, 1, 3, 2, 1, 3, 0, 0, 0, 9, 2, 97, 29, 3, 4, 12, 2, 10, 8
25, CIVILIZATION_VIETNAM, 1, 3, 2, 1, 2, 0, 0, 0, 10, 1, 168, 10, 3, 4, 7, 1, 10, 8
25, CIVILIZATION_JAPAN, 1, 2, 2, 2, 1, 0, 0, 0, 10, 0, 50, 0, 4, 3, 10, 0, 8, 6
25, CIVILIZATION_PERSIA, 1, 5, 2, 2, 1, 0, 0, 0, 10, 0, 27, 13, 4, 4, 6, 0, 6, 16
25, CIVILIZATION_GAUL, 1, 4, 2, 1, 1, 0, 0, 0, 10, 1, 173, 9, 4, 2, 9, 2, 7, 12
25, CIVILIZATION_MUSCAT, 1, 2, 2, 1, 0, 0, 0, 0, 7, 0, 130, 0, 3, 3, 5, 0, 4, 6
25, CIVILIZATION_VATICAN_CITY, 1, 3, 2, 1, 1, 0, 0, 0, 7, 0, 130, 0, 3, 3, 5, 0, 3, 8
25, CIVILIZATION_JAKARTA, 1, 3, 2, 1, 2, 0, 0, 0, 8, 3, 181, 0, 3, 1, 6, 0, 2, 9
25, CIVILIZATION_HUNZA, 1, 4, 2, 1, 2, 0, 0, 0, 7, 2, 130, 0, 4, 2, 5, 0, 2, 14
25, CIVILIZATION_BOLOGNA, 1, 3, 2, 1, 2, 0, 0, 0, 7, 2, 180, 0, 3, 1, 5, 0, 4, 8
25, CIVILIZATION_VILNIUS, 1, 3, 2, 1, 2, 0, 0, 0, 7, 0, 134, 0, 3, 2, 6, 0, 2, 7
25, CIVILIZATION_LISBON, 1, 2, 2, 1, 4, 0, 0, 0, 7, 0, 130, 0, 3, 3, 5, 0, 4, 5
25, CIVILIZATION_LAHORE, 1, 4, 2, 1, 1, 0, 0, 0, 7, 2, 142, 0, 4, 2, 7, 0, 3, 13
25, CIVILIZATION_JOHANNESBURG, 1, 4, 2, 1, 2, 0, 0, 0, 7, 2, 130, 0, 4, 2, 5, 0, 3, 12
25, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26, CIVILIZATION_SCOTLAND, 1, 3, 2, 3, 1, 0, 0, 0, 11, 1, 151, 17, 3, 6, 6, 1, 7, 9
26, CIVILIZATION_ZULU, 1, 2, 2, 1, 3, 0, 0, 0, 9, 2, 109, 6, 3, 3, 12, 2, 9, 6
26, CIVILIZATION_VIETNAM, 1, 3, 2, 1, 2, 0, 0, 0, 10, 1, 175, 11, 3, 4, 7, 1, 10, 8
26, CIVILIZATION_JAPAN, 1, 2, 2, 2, 1, 0, 0, 0, 10, 0, 61, 0, 4, 3, 10, 0, 8, 6
26, CIVILIZATION_PERSIA, 1, 5, 2, 2, 1, 0, 0, 0, 10, 0, 33, 14, 4, 4, 6, 0, 6, 16
26, CIVILIZATION_GAUL, 1, 4, 2, 1, 1, 0, 0, 0, 10, 1, 183, 11, 4, 2, 9, 2, 7, 12
26, CIVILIZATION_MUSCAT, 1, 2, 2, 1, 0, 0, 0, 0, 7, 0, 135, 0, 3, 3, 5, 0, 4, 6
26, CIVILIZATION_VATICAN_CITY, 1, 3, 2, 1, 1, 0, 0, 0, 7, 0, 135, 0, 3, 3, 5, 0, 3, 8
26, CIVILIZATION_JAKARTA, 1, 3, 2, 1, 2, 0, 0, 0, 8, 3, 187, 0, 3, 1, 6, 0, 2, 9
26, CIVILIZATION_HUNZA, 1, 4, 2, 1, 2, 0, 0, 0, 7, 2, 135, 0, 4, 2, 5, 0, 2, 14
26, CIVILIZATION_BOLOGNA, 1, 3, 2, 1, 2, 0, 0, 0, 7, 2, 185, 0, 3, 1, 5, 0, 4, 8
26, CIVILIZATION_VILNIUS, 1, 3, 2, 1, 2, 0, 0, 0, 7, 0, 140, 0, 3, 2, 6, 0, 2, 7
26, CIVILIZATION_LISBON, 1, 2, 2, 1, 3, 0, 0, 0, 7, 0, 135, 0, 3, 3, 5, 0, 4, 5
26, CIVILIZATION_LAHORE, 1, 4, 2, 1, 1, 0, 0, 0, 7, 2, 149, 0, 4, 2, 7, 0, 3, 13
26, CIVILIZATION_JOHANNESBURG, 1, 4, 2, 1, 2, 0, 0, 0, 7, 2, 135, 0, 4, 2, 5, 0, 3, 12
26, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27, CIVILIZATION_SCOTLAND, 1, 3, 2, 3, 1, 0, 0, 0, 11, 1, 157, 18, 3, 6, 6, 1, 7, 9
27, CIVILIZATION_ZULU, 1, 2, 2, 2, 3, 0, 0, 0, 10, 2, 71, 8, 3, 3, 12, 2, 9, 6
27, CIVILIZATION_VIETNAM, 1, 3, 2, 1, 2, 0, 0, 0, 10, 1, 183, 12, 3, 4, 7, 1, 10, 8
27, CIVILIZATION_JAPAN, 1, 2, 3, 2, 2, 0, 0, 0, 11, 0, 71, 0, 4, 3, 10, 0, 8, 6
27, CIVILIZATION_PERSIA, 1, 5, 2, 2, 1, 0, 0, 0, 10, 0, 40, 15, 4, 4, 6, 0, 6, 16
27, CIVILIZATION_GAUL, 1, 4, 2, 1, 2, 0, 0, 0, 10, 1, 52, 13, 4, 2, 9, 2, 7, 12
27, CIVILIZATION_MUSCAT, 1, 2, 2, 2, 0, 0, 0, 0, 7, 0, 140, 0, 3, 3, 5, 0, 4, 6
27, CIVILIZATION_VATICAN_CITY, 1, 3, 2, 2, 1, 0, 0, 0, 7, 0, 140, 0, 3, 3, 5, 0, 3, 8
27, CIVILIZATION_JAKARTA, 1, 3, 2, 2, 3, 0, 0, 0, 8, 3, 33, 0, 3, 1, 6, 0, 2, 9
27, CIVILIZATION_HUNZA, 1, 4, 2, 2, 2, 0, 0, 0, 7, 2, 140, 0, 4, 2, 5, 0, 2, 14
27, CIVILIZATION_BOLOGNA, 1, 3, 2, 2, 2, 0, 0, 0, 7, 2, 190, 0, 3, 1, 5, 0, 4, 8
27, CIVILIZATION_VILNIUS, 1, 3, 2, 2, 2, 0, 0, 0, 7, 0, 146, 0, 3, 2, 6, 0, 2, 7
27, CIVILIZATION_LISBON, 1, 2, 2, 2, 3, 0, 0, 0, 7, 0, 140, 0, 3, 3, 5, 0, 4, 5
27, CIVILIZATION_LAHORE, 1, 4, 2, 2, 1, 0, 0, 0, 7, 2, 156, 0, 4, 2, 7, 0, 3, 13
27, CIVILIZATION_JOHANNESBURG, 1, 4, 2, 2, 2, 0, 0, 0, 7, 2, 140, 0, 4, 2, 5, 0, 3, 12
27, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
28, CIVILIZATION_SCOTLAND, 1, 3, 2, 3, 1, 0, 0, 0, 11, 1, 163, 19, 3, 6, 6, 1, 7, 9
28, CIVILIZATION_ZULU, 2, 3, 2, 2, 3, 0, 0, 0, 17, 2, 83, 11, 3, 4, 12, 3, 10, 10
28, CIVILIZATION_VIETNAM, 1, 3, 3, 1, 2, 0, 0, 0, 10, 1, 190, 14, 3, 4, 7, 1, 10, 8
28, CIVILIZATION_JAPAN, 1, 2, 3, 2, 2, 0, 0, 0, 11, 0, 82, 0, 4, 3, 10, 0, 8, 6
28, CIVILIZATION_PERSIA, 1, 5, 2, 2, 1, 0, 0, 0, 10, 0, 46, 16, 4, 4, 6, 0, 6, 16
28, CIVILIZATION_GAUL, 1, 4, 2, 1, 2, 0, 0, 0, 10, 1, 62, 15, 4, 2, 9, 2, 7, 12
28, CIVILIZATION_MUSCAT, 1, 2, 2, 2, 0, 0, 0, 0, 7, 0, 145, 0, 3, 3, 5, 0, 4, 6
28, CIVILIZATION_VATICAN_CITY, 1, 3, 2, 2, 2, 0, 0, 0, 7, 0, 145, 0, 3, 3, 5, 0, 3, 8
28, CIVILIZATION_JAKARTA, 1, 3, 2, 2, 3, 0, 0, 0, 8, 3, 39, 0, 3, 1, 6, 0, 2, 9
28, CIVILIZATION_HUNZA, 1, 4, 2, 2, 2, 0, 0, 0, 7, 2, 145, 0, 4, 2, 5, 0, 2, 14
28, CIVILIZATION_BOLOGNA, 1, 3, 2, 2, 2, 0, 0, 0, 7, 2, 195, 0, 3, 1, 5, 0, 4, 8
28, CIVILIZATION_VILNIUS, 1, 3, 2, 2, 2, 0, 0, 0, 7, 0, 152, 0, 3, 2, 6, 0, 2, 7
28, CIVILIZATION_LISBON, 1, 2, 2, 2, 4, 0, 0, 0, 7, 0, 145, 0, 3, 3, 5, 0, 4, 5
28, CIVILIZATION_LAHORE, 1, 4, 2, 2, 1, 0, 0, 0, 7, 2, 163, 0, 4, 2, 7, 0, 3, 13
28, CIVILIZATION_JOHANNESBURG, 1, 4, 2, 2, 2, 0, 0, 0, 7, 2, 145, 0, 4, 2, 5, 0, 3, 12
28, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
29, CIVILIZATION_SCOTLAND, 1, 3, 2, 3, 1, 0, 0, 0, 12, 1, 169, 20, 3, 6, 6, 1, 7, 9
29, CIVILIZATION_ZULU, 2, 3, 2, 2, 3, 0, 0, 0, 18, 2, 95, 14, 3, 4, 12, 3, 10, 10
29, CIVILIZATION_VIETNAM, 1, 3, 3, 2, 2, 0, 0, 0, 10, 1, 197, 15, 3, 4, 7, 1, 10, 8
29, CIVILIZATION_JAPAN, 1, 2, 3, 2, 2, 0, 0, 0, 11, 1, 133, 0, 4, 3, 10, 0, 9, 6
29, CIVILIZATION_PERSIA, 1, 5, 2, 2, 1, 0, 0, 0, 10, 0, 53, 17, 4, 4, 6, 0, 6, 16
29, CIVILIZATION_GAUL, 1, 4, 2, 1, 2, 0, 0, 0, 10, 1, 71, 18, 4, 2, 9, 2, 7, 12
29, CIVILIZATION_MUSCAT, 1, 2, 2, 3, 0, 0, 0, 0, 7, 0, 150, 0, 3, 3, 5, 0, 4, 6
29, CIVILIZATION_VATICAN_CITY, 1, 3, 2, 3, 2, 0, 0, 0, 7, 0, 150, 0, 3, 3, 5, 0, 3, 8
29, CIVILIZATION_JAKARTA, 1, 3, 2, 2, 3, 0, 0, 0, 8, 3, 45, 0, 3, 1, 6, 0, 2, 9
29, CIVILIZATION_HUNZA, 1, 4, 2, 2, 2, 0, 0, 0, 7, 2, 150, 0, 4, 2, 5, 0, 2, 14
29, CIVILIZATION_BOLOGNA, 1, 3, 2, 2, 2, 0, 0, 0, 7, 2, 200, 0, 3, 1, 5, 0, 4, 8
29, CIVILIZATION_VILNIUS, 1, 3, 2, 2, 2, 0, 0, 0, 7, 0, 158, 0, 3, 2, 6, 0, 2, 7
29, CIVILIZATION_LISBON, 1, 2, 2, 2, 3, 0, 0, 0, 7, 0, 150, 0, 3, 3, 5, 0, 4, 5
29, CIVILIZATION_LAHORE, 1, 4, 2, 2, 1, 0, 0, 0, 7, 2, 220, 0, 4, 4, 7, 0, 3, 13
29, CIVILIZATION_JOHANNESBURG, 1, 4, 2, 2, 2, 0, 0, 0, 7, 2, 150, 0, 4, 2, 5, 0, 3, 12
29, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
30, CIVILIZATION_SCOTLAND, 1, 4, 3, 3, 1, 0, 0, 0, 12, 1, 175, 21, 4, 7, 6, 1, 8, 12
30, CIVILIZATION_ZULU, 2, 3, 2, 2, 3, 0, 0, 0, 18, 2, 107, 17, 3, 4, 12, 3, 10, 10
30, CIVILIZATION_VIETNAM, 1, 2, 3, 2, 3, 0, 0, 0, 11, 1, 89, 16, 3, 3, 7, 1, 8, 6
30, CIVILIZATION_JAPAN, 1, 2, 3, 2, 2, 0, 0, 0, 11, 1, 144, 0, 4, 3, 10, 0, 9, 6
30, CIVILIZATION_PERSIA, 1, 4, 2, 2, 1, 0, 0, 0, 10, 0, 60, 18, 4, 4, 7, 1, 6, 14
30, CIVILIZATION_GAUL, 1, 4, 3, 1, 2, 0, 0, 0, 10, 1, 56, 20, 4, 2, 9, 2, 7, 12
30, CIVILIZATION_MUSCAT, 1, 2, 2, 3, 0, 0, 0, 0, 7, 0, 155, 0, 3, 3, 5, 0, 4, 6
30, CIVILIZATION_VATICAN_CITY, 1, 3, 2, 3, 2, 0, 0, 0, 7, 0, 155, 0, 3, 3, 5, 0, 3, 8
30, CIVILIZATION_JAKARTA, 1, 3, 2, 2, 3, 0, 0, 0, 8, 3, 51, 0, 3, 1, 6, 0, 2, 9
30, CIVILIZATION_HUNZA, 1, 4, 2, 2, 2, 0, 0, 0, 7, 2, 155, 0, 4, 2, 5, 0, 2, 14
30, CIVILIZATION_BOLOGNA, 1, 3, 2, 2, 2, 0, 0, 0, 7, 2, 205, 0, 3, 3, 5, 0, 4, 8
30, CIVILIZATION_VILNIUS, 1, 3, 2, 2, 2, 0, 0, 0, 7, 0, 164, 0, 3, 2, 6, 0, 2, 7
30, CIVILIZATION_LISBON, 1, 2, 2, 2, 2, 0, 0, 0, 7, 0, 155, 0, 3, 3, 5, 0, 4, 5
30, CIVILIZATION_LAHORE, 1, 4, 2, 2, 1, 0, 0, 0, 7, 2, 227, 0, 4, 4, 7, 0, 3, 13
30, CIVILIZATION_JOHANNESBURG, 1, 4, 2, 2, 2, 0, 0, 0, 7, 2, 155, 0, 4, 2, 5, 0, 3, 12
30, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
31, CIVILIZATION_SCOTLAND, 1, 4, 3, 3, 1, 0, 0, 0, 12, 1, 181, 22, 4, 7, 6, 1, 8, 12
31, CIVILIZATION_ZULU, 2, 3, 2, 2, 3, 0, 0, 0, 18, 2, 119, 20, 3, 4, 12, 3, 10, 10
31, CIVILIZATION_VIETNAM, 1, 2, 3, 2, 3, 0, 0, 0, 11, 1, 96, 17, 3, 3, 7, 1, 8, 6
31, CIVILIZATION_JAPAN, 1, 2, 3, 2, 2, 0, 0, 0, 11, 1, 155, 0, 4, 3, 10, 0, 9, 6
31, CIVILIZATION_PERSIA, 1, 4, 2, 2, 1, 0, 0, 0, 10, 0, 67, 19, 4, 4, 7, 1, 6, 14
31, CIVILIZATION_GAUL, 1, 4, 3, 1, 2, 0, 0, 0, 10, 1, 66, 22, 4, 2, 9, 2, 7, 12
31, CIVILIZATION_MUSCAT, 1, 2, 2, 3, 0, 0, 0, 0, 7, 0, 160, 0, 3, 3, 5, 0, 4, 6
31, CIVILIZATION_VATICAN_CITY, 1, 3, 2, 3, 2, 0, 0, 0, 7, 0, 160, 0, 3, 3, 5, 0, 3, 8
31, CIVILIZATION_JAKARTA, 1, 3, 2, 2, 3, 0, 0, 0, 8, 3, 57, 0, 3, 1, 6, 0, 2, 9
31, CIVILIZATION_HUNZA, 1, 4, 2, 2, 2, 0, 0, 0, 7, 2, 160, 0, 4, 2, 5, 0, 2, 14
31, CIVILIZATION_BOLOGNA, 1, 3, 2, 2, 2, 0, 0, 0, 7, 2, 210, 0, 3, 3, 5, 0, 4, 8
31, CIVILIZATION_VILNIUS, 1, 3, 2, 2, 2, 0, 0, 0, 7, 0, 170, 0, 3, 2, 6, 0, 2, 7
31, CIVILIZATION_LISBON, 1, 2, 2, 2, 3, 0, 0, 0, 7, 0, 160, 0, 3, 3, 5, 0, 4, 5
31, CIVILIZATION_LAHORE, 1, 4, 2, 2, 1, 0, 0, 0, 7, 2, 234, 0, 4, 4, 7, 0, 3, 13
31, CIVILIZATION_JOHANNESBURG, 1, 4, 2, 2, 2, 0, 0, 0, 7, 2, 160, 0, 4, 2, 5, 0, 3, 12
31, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
32, CIVILIZATION_SCOTLAND, 1, 4, 3, 4, 2, 0, 0, 0, 12, 1, 47, 23, 4, 7, 6, 1, 8, 12
32, CIVILIZATION_ZULU, 2, 3, 2, 2, 3, 0, 0, 0, 18, 3, 131, 24, 3, 4, 12, 3, 10, 10
32, CIVILIZATION_VIETNAM, 1, 2, 3, 2, 3, 0, 0, 0, 11, 1, 104, 18, 3, 3, 7, 1, 8, 6
32, CIVILIZATION_JAPAN, 1, 2, 3, 2, 2, 0, 0, 0, 12, 2, 83, 0, 4, 3, 8, 0, 10, 6
32, CIVILIZATION_PERSIA, 1, 4, 2, 2, 1, 0, 0, 0, 10, 0, 75, 20, 4, 4, 7, 1, 6, 14
32, CIVILIZATION_GAUL, 1, 4, 3, 1, 2, 0, 0, 0, 10, 1, 75, 24, 4, 2, 9, 2, 7, 12
32, CIVILIZATION_MUSCAT, 1, 2, 2, 3, 0, 0, 0, 0, 7, 0, 165, 0, 3, 3, 5, 0, 4, 6
32, CIVILIZATION_VATICAN_CITY, 1, 3, 2, 3, 2, 0, 0, 0, 7, 0, 165, 0, 3, 3, 5, 0, 3, 8
32, CIVILIZATION_JAKARTA, 1, 3, 2, 2, 3, 0, 0, 0, 8, 3, 63, 0, 3, 1, 6, 0, 2, 9
32, CIVILIZATION_HUNZA, 1, 5, 3, 2, 2, 0, 0, 0, 7, 2, 164, 0, 4, 2, 4, 0, 2, 16
32, CIVILIZATION_BOLOGNA, 1, 3, 2, 2, 2, 0, 0, 0, 7, 2, 215, 0, 3, 3, 5, 0, 4, 8
32, CIVILIZATION_VILNIUS, 1, 3, 2, 2, 2, 0, 0, 0, 7, 0, 176, 0, 3, 2, 6, 0, 2, 7
32, CIVILIZATION_LISBON, 1, 2, 2, 2, 3, 0, 0, 0, 7, 0, 165, 0, 3, 3, 5, 0, 4, 5
32, CIVILIZATION_LAHORE, 1, 4, 3, 2, 1, 0, 0, 0, 7, 2, 241, 0, 4, 4, 7, 0, 3, 13
32, CIVILIZATION_JOHANNESBURG, 1, 4, 3, 2, 3, 0, 0, 0, 7, 2, 165, 0, 4, 2, 5, 0, 3, 12
32, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
33, CIVILIZATION_SCOTLAND, 1, 4, 3, 4, 2, 0, 0, 0, 12, 1, 53, 24, 4, 7, 6, 1, 8, 12
33, CIVILIZATION_ZULU, 2, 3, 2, 2, 3, 0, 0, 0, 18, 3, 143, 27, 3, 4, 12, 3, 10, 10
33, CIVILIZATION_VIETNAM, 1, 2, 3, 2, 3, 0, 0, 0, 11, 1, 111, 19, 3, 3, 7, 1, 8, 6
33, CIVILIZATION_JAPAN, 1, 2, 3, 2, 2, 0, 0, 0, 12, 2, 91, 0, 4, 3, 8, 0, 10, 6
33, CIVILIZATION_PERSIA, 2, 5, 2, 3, 1, 0, 0, 0, 17, 0, 82, 22, 4, 4, 7, 1, 9, 18
33, CIVILIZATION_GAUL, 1, 4, 3, 2, 2, 0, 0, 0, 10, 1, 85, 26, 4, 2, 9, 2, 7, 12
33, CIVILIZATION_MUSCAT, 1, 3, 2, 3, 0, 0, 0, 0, 7, 0, 170, 0, 3, 3, 5, 0, 4, 8
33, CIVILIZATION_VATICAN_CITY, 1, 3, 2, 3, 2, 0, 0, 0, 7, 0, 170, 0, 3, 3, 5, 0, 3, 8
33, CIVILIZATION_JAKARTA, 1, 4, 3, 2, 3, 0, 0, 0, 8, 3, 69, 0, 4, 2, 6, 0, 3, 10
33, CIVILIZATION_HUNZA, 1, 5, 4, 2, 2, 0, 0, 0, 7, 2, 169, 0, 4, 2, 4, 0, 2, 16
33, CIVILIZATION_BOLOGNA, 1, 3, 2, 2, 3, 0, 0, 0, 7, 2, 220, 0, 3, 3, 5, 0, 4, 8
33, CIVILIZATION_VILNIUS, 1, 3, 2, 2, 2, 0, 0, 0, 7, 0, 182, 0, 3, 2, 6, 0, 2, 7
33, CIVILIZATION_LISBON, 1, 2, 2, 2, 2, 0, 0, 0, 7, 0, 170, 0, 3, 3, 5, 0, 4, 5
33, CIVILIZATION_LAHORE, 1, 5, 4, 2, 1, 0, 0, 0, 7, 2, 248, 0, 4, 4, 7, 0, 3, 13
33, CIVILIZATION_JOHANNESBURG, 1, 4, 4, 2, 3, 0, 0, 0, 7, 2, 170, 0, 4, 2, 5, 0, 3, 12
33, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
34, CIVILIZATION_SCOTLAND, 1, 3, 3, 4, 2, 0, 0, 0, 12, 0, 59, 25, 3, 6, 6, 1, 7, 9
34, CIVILIZATION_ZULU, 2, 4, 2, 2, 3, 0, 0, 0, 18, 4, 155, 30, 4, 4, 12, 3, 13, 12
34, CIVILIZATION_VIETNAM, 2, 3, 3, 2, 3, 0, 0, 0, 18, 1, 118, 20, 3, 4, 7, 1, 11, 9
34, CIVILIZATION_JAPAN, 1, 2, 3, 2, 2, 0, 0, 0, 12, 2, 100, 0, 4, 3, 8, 0, 10, 7
34, CIVILIZATION_PERSIA, 2, 6, 2, 3, 1, 0, 0, 0, 17, 0, 88, 23, 4, 4, 6, 0, 9, 20
34, CIVILIZATION_GAUL, 1, 4, 3, 2, 2, 0, 0, 0, 11, 1, 94, 28, 4, 2, 9, 2, 7, 12
34, CIVILIZATION_MUSCAT, 1, 3, 2, 3, 0, 0, 0, 0, 7, 0, 175, 0, 3, 3, 5, 0, 4, 8
34, CIVILIZATION_VATICAN_CITY, 1, 3, 3, 3, 2, 0, 0, 0, 7, 0, 175, 0, 3, 3, 5, 0, 3, 8
34, CIVILIZATION_JAKARTA, 1, 4, 4, 2, 3, 0, 0, 0, 8, 3, 75, 0, 4, 4, 6, 0, 3, 10
34, CIVILIZATION_HUNZA, 1, 5, 4, 2, 2, 0, 0, 0, 7, 2, 173, 0, 4, 2, 4, 0, 2, 16
34, CIVILIZATION_BOLOGNA, 1, 3, 3, 2, 3, 0, 0, 0, 7, 2, 225, 0, 3, 3, 5, 0, 4, 8
34, CIVILIZATION_VILNIUS, 1, 3, 3, 2, 2, 0, 0, 0, 7, 0, 188, 0, 3, 2, 6, 0, 2, 7
34, CIVILIZATION_LISBON, 1, 2, 2, 2, 3, 0, 0, 0, 7, 0, 175, 0, 3, 3, 5, 0, 4, 5
34, CIVILIZATION_LAHORE, 1, 5, 4, 2, 1, 0, 0, 0, 7, 2, 256, 0, 4, 4, 7, 0, 3, 13
34, CIVILIZATION_JOHANNESBURG, 1, 4, 4, 2, 3, 0, 0, 0, 7, 2, 175, 0, 4, 4, 5, 0, 3, 12
34, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
35, CIVILIZATION_SCOTLAND, 1, 3, 3, 4, 2, 0, 0, 0, 12, 1, 65, 1, 3, 6, 6, 1, 7, 9
35, CIVILIZATION_ZULU, 2, 4, 2, 2, 3, 0, 0, 0, 18, 4, 167, 33, 4, 4, 12, 3, 13, 12
35, CIVILIZATION_VIETNAM, 2, 4, 3, 2, 3, 0, 0, 0, 18, 1, 125, 21, 4, 4, 7, 1, 12, 11
35, CIVILIZATION_JAPAN, 1, 2, 3, 3, 2, 0, 0, 0, 12, 2, 108, 0, 4, 3, 8, 0, 10, 7
35, CIVILIZATION_PERSIA, 2, 6, 3, 3, 1, 0, 0, 0, 17, 0, 95, 24, 4, 4, 6, 0, 9, 20
35, CIVILIZATION_GAUL, 1, 5, 3, 2, 2, 0, 0, 0, 11, 1, 103, 30, 4, 2, 8, 1, 7, 14
35, CIVILIZATION_MUSCAT, 1, 3, 3, 3, 0, 0, 0, 0, 7, 0, 180, 0, 3, 3, 5, 0, 4, 8
35, CIVILIZATION_VATICAN_CITY, 1, 3, 4, 3, 2, 0, 0, 0, 7, 1, 230, 0, 3, 3, 5, 0, 3, 9
35, CIVILIZATION_JAKARTA, 1, 4, 4, 2, 3, 0, 0, 0, 8, 3, 81, 0, 4, 4, 6, 0, 3, 10
35, CIVILIZATION_HUNZA, 1, 5, 4, 2, 2, 0, 0, 0, 7, 2, 178, 0, 4, 2, 4, 0, 2, 16
35, CIVILIZATION_BOLOGNA, 1, 3, 4, 2, 3, 0, 0, 0, 7, 2, 230, 0, 3, 3, 5, 0, 4, 8
35, CIVILIZATION_VILNIUS, 1, 3, 4, 2, 2, 0, 0, 0, 7, 0, 194, 0, 3, 4, 6, 0, 2, 7
35, CIVILIZATION_LISBON, 1, 2, 2, 2, 3, 0, 0, 0, 7, 0, 180, 0, 3, 3, 5, 0, 4, 5
35, CIVILIZATION_LAHORE, 1, 5, 4, 3, 1, 0, 0, 0, 7, 2, 263, 0, 4, 4, 7, 0, 3, 13
35, CIVILIZATION_JOHANNESBURG, 1, 5, 4, 2, 3, 0, 0, 0, 7, 2, 179, 0, 4, 4, 4, 0, 2, 15
35, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
36, CIVILIZATION_SCOTLAND, 1, 3, 3, 4, 2, 0, 0, 0, 12, 1, 71, 2, 3, 6, 6, 1, 7, 9
36, CIVILIZATION_ZULU, 2, 4, 2, 2, 3, 0, 0, 0, 18, 4, 179, 36, 4, 4, 12, 3, 13, 12
36, CIVILIZATION_VIETNAM, 2, 4, 3, 2, 3, 0, 0, 0, 19, 1, 52, 22, 4, 4, 7, 1, 12, 11
36, CIVILIZATION_JAPAN, 1, 3, 3, 3, 2, 0, 0, 0, 12, 3, 117, 0, 4, 4, 8, 0, 10, 11
36, CIVILIZATION_PERSIA, 2, 6, 3, 3, 1, 0, 0, 0, 17, 0, 102, 24, 4, 4, 6, 0, 9, 20
36, CIVILIZATION_GAUL, 1, 5, 4, 2, 2, 0, 0, 0, 11, 1, 112, 32, 4, 2, 8, 1, 7, 14
36, CIVILIZATION_MUSCAT, 1, 3, 4, 3, 0, 0, 0, 0, 7, 0, 185, 0, 3, 3, 5, 0, 4, 8
36, CIVILIZATION_VATICAN_CITY, 1, 3, 4, 3, 2, 0, 0, 0, 7, 1, 235, 0, 3, 3, 5, 0, 3, 9
36, CIVILIZATION_JAKARTA, 1, 4, 4, 2, 3, 0, 0, 0, 8, 3, 87, 0, 4, 4, 6, 0, 3, 10
36, CIVILIZATION_HUNZA, 1, 5, 4, 2, 2, 0, 0, 0, 7, 2, 182, 0, 4, 2, 4, 0, 2, 16
36, CIVILIZATION_BOLOGNA, 1, 3, 4, 3, 4, 0, 0, 0, 7, 2, 235, 0, 3, 3, 5, 0, 4, 8
36, CIVILIZATION_VILNIUS, 1, 3, 4, 2, 2, 0, 0, 0, 7, 0, 200, 0, 3, 4, 6, 0, 2, 7
36, CIVILIZATION_LISBON, 1, 2, 2, 2, 3, 0, 0, 0, 7, 0, 185, 0, 3, 3, 5, 0, 4, 5
36, CIVILIZATION_LAHORE, 1, 5, 4, 3, 1, 0, 0, 0, 7, 1, 271, 0, 4, 4, 7, 0, 3, 12
36, CIVILIZATION_JOHANNESBURG, 1, 5, 4, 2, 3, 0, 0, 0, 7, 2, 184, 0, 4, 4, 4, 0, 2, 15
36, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
37, CIVILIZATION_SCOTLAND, 1, 3, 3, 4, 2, 0, 0, 0, 12, 2, 77, 3, 4, 7, 6, 1, 7, 9
