Game Turn, City, Production Added, Current Item, Current Production, Production Needed, Overflow
38, LOC_CITY_NAME_RA_KEDET, 8.4, DISTRICT_HOLY_SITE, 69.2, 63, 5.0
38, LOC_CITY_NAME_MBANZA_KONGO, 13.2, BUILDING_ETEMENANKI, 55.4, 220, 0.0
38, LOC_CITY_NAME_NAZCA, 3.0, BUILDING_GRANARY, 20.0, 65, 0.0
38, LOC_CITY_NAME_HUNZA, 7.2, UNIT_BUILDER, 57.4, 54, 0.0
38, LOC_CITY_NAME_CHINGUETTI, 1.6, BUILDING_GRANARY, 16.4, 65, 0.0
38, LOC_CITY_NAME_NGAZARGAMU, 5.0, UNIT_TRADER, 20.0, 46, 0.0
38, LOC_CITY_NAME_ANTIOCH, 3.0, BUILDING_GRANARY, 66.0, 65, 1.0
38, LOC_CITY_NAME_YEREVAN, 4.5, UNIT_TRADER, 36.5, 47, 0.0
38, LOC_CITY_NAME_VATICAN_CITY, 3.5, BUILDING_GRANARY, 47.5, 65, 0.0
38, LOC_CITY_NAME_LISBON, 3.2, BUILDING_GRANARY, 20.9, 65, 0.0
38, LOC_CITY_NAME_JOHANNESBURG, 4.0, BUILDING_GRANARY, 57.5, 65, 0.0
39, LOC_CITY_NAME_TYRE, 16.0, UNIT_SETTLER, 64.0, 80, 0.0
39, LOC_CITY_NAME_ATHENS, 13.2, UNIT_BUILDER, 55.2, 54, 0.0
39, LOC_CITY_HA_NOI, 9.6, UNIT_ARCHER, 26.4, 60, 0.0
39, LOC_CITY_NAME_AMSTERDAM, 8.4, DISTRICT_HOLY_SITE, 72.8, 73, 0.0
39, LOC_CITY_NAME_UTRECHT, 3.3, UNIT_BUILDER, 19.8, 54, 0.0
39, LOC_CITY_NAME_MAASTRICHT, 3.3, DISTRICT_HOLY_SITE, 9.9, 73, 0.0
39, LOC_CITY_NAME_RA_KEDET, 12.2, UNIT_TRADER, 12.2, 43, 0.0
39, LOC_CITY_NAME_MBANZA_KONGO, 13.2, BUILDING_ETEMENANKI, 68.6, 220, 0.0
39, LOC_CITY_NAME_NAZCA, 2.4, BUILDING_GRANARY, 22.4, 65, 0.0
39, LOC_CITY_NAME_HUNZA, 2.8, BUILDING_GRANARY, 2.8, 65, 0.0
39, LOC_CITY_NAME_CHINGUETTI, 1.6, BUILDING_GRANARY, 18.0, 65, 0.0
39, LOC_CITY_NAME_NGAZARGAMU, 5.0, UNIT_TRADER, 25.0, 46, 0.0
39, LOC_CITY_NAME_ANTIOCH, 12.0, UNIT_BUILDER, 12.0, 54, 0.0
39, LOC_CITY_NAME_YEREVAN, 4.5, UNIT_TRADER, 41.0, 47, 0.0
39, LOC_CITY_NAME_VATICAN_CITY, 3.5, BUILDING_GRANARY, 51.0, 65, 0.0
39, LOC_CITY_NAME_LISBON, 3.2, BUILDING_GRANARY, 24.1, 65, 0.0
39, LOC_CITY_NAME_JOHANNESBURG, 4.0, BUILDING_GRANARY, 61.5, 65, 0.0
40, LOC_CITY_NAME_TYRE, 11.0, UNIT_SETTLER, 75.0, 80, 0.0
40, LOC_CITY_NAME_ATHENS, 12.0, DISTRICT_ENCAMPMENT, 12.0, 73, 0.0
40, LOC_CITY_NAME_ARGOS, 4.8, BUILDING_MONUMENT, 4.8, 60, 0.0
40, LOC_CITY_HA_NOI, 8.8, UNIT_ARCHER, 35.2, 60, 0.0
40, LOC_CITY_NAME_AMSTERDAM, 8.4, DISTRICT_HOLY_SITE, 81.2, 73, 8.2
40, LOC_CITY_NAME_UTRECHT, 3.3, UNIT_BUILDER, 23.1, 54, 0.0
40, LOC_CITY_NAME_MAASTRICHT, 3.3, DISTRICT_HOLY_SITE, 13.2, 73, 0.0
40, LOC_CITY_NAME_RA_KEDET, 7.2, UNIT_TRADER, 19.4, 43, 0.0
40, LOC_CITY_NAME_MBANZA_KONGO, 13.2, BUILDING_ETEMENANKI, 81.8, 220, 0.0
40, LOC_CITY_NAME_NAZCA, 2.4, BUILDING_GRANARY, 24.8, 65, 0.0
40, LOC_CITY_NAME_HUNZA, 2.8, BUILDING_GRANARY, 5.6, 65, 0.0
40, LOC_CITY_NAME_CHINGUETTI, 1.6, BUILDING_GRANARY, 19.6, 65, 0.0
40, LOC_CITY_NAME_NGAZARGAMU, 5.0, UNIT_TRADER, 30.0, 46, 0.0
40, LOC_CITY_NAME_ANTIOCH, 9.0, UNIT_BUILDER, 21.0, 54, 0.0
40, LOC_CITY_NAME_YEREVAN, 4.5, UNIT_TRADER, 45.5, 47, 0.0
40, LOC_CITY_NAME_VATICAN_CITY, 3.5, BUILDING_GRANARY, 54.5, 65, 0.0
40, LOC_CITY_NAME_LISBON, 3.2, BUILDING_GRANARY, 27.3, 65, 0.0
40, LOC_CITY_NAME_JOHANNESBURG, 4.0, BUILDING_GRANARY, 65.5, 65, 0.5
41, LOC_CITY_NAME_TYRE, 11.0, UNIT_SETTLER, 86.0, 80, 6.0
41, LOC_CITY_NAME_ATHENS, 12.0, DISTRICT_ENCAMPMENT, 24.0, 73, 0.0
41, LOC_CITY_HA_NOI, 8.8, UNIT_ARCHER, 44.0, 60, 0.0
41, LOC_CITY_NAME_AMSTERDAM, 16.6, UNIT_SETTLER, 16.6, 140, 0.0
41, LOC_CITY_NAME_UTRECHT, 3.3, UNIT_BUILDER, 26.4, 54, 0.0
41, LOC_CITY_NAME_MAASTRICHT, 3.3, DISTRICT_HOLY_SITE, 16.5, 73, 0.0
41, LOC_CITY_NAME_RA_KEDET, 7.2, UNIT_TRADER, 26.6, 46, 0.0
41, LOC_CITY_NAME_MBANZA_KONGO, 13.2, BUILDING_ETEMENANKI, 94.9, 220, 0.0
41, LOC_CITY_NAME_NAZCA, 2.4, BUILDING_GRANARY, 27.2, 65, 0.0
41, LOC_CITY_NAME_HUNZA, 2.8, BUILDING_GRANARY, 8.4, 65, 0.0
41, LOC_CITY_NAME_CHINGUETTI, 1.6, BUILDING_GRANARY, 21.2, 65, 0.0
41, LOC_CITY_NAME_NGAZARGAMU, 5.0, UNIT_TRADER, 35.0, 46, 0.0
41, LOC_CITY_NAME_ANTIOCH, 9.0, UNIT_BUILDER, 30.0, 54, 0.0
41, LOC_CITY_NAME_YEREVAN, 4.5, UNIT_TRADER, 50.0, 47, 3.0
41, LOC_CITY_NAME_VATICAN_CITY, 3.5, BUILDING_GRANARY, 58.0, 65, 0.0
41, LOC_CITY_NAME_LISBON, 3.2, BUILDING_GRANARY, 30.5, 65, 0.0
41, LOC_CITY_NAME_JOHANNESBURG, 13.5, UNIT_ARCHER, 13.5, 60, 0.0
42, LOC_CITY_NAME_TYRE, 17.0, BUILDING_STONEHENGE, 17.0, 180, 0.0
42, LOC_CITY_NAME_ATHENS, 12.0, DISTRICT_ENCAMPMENT, 36.0, 73, 0.0
42, LOC_CITY_NAME_ARGOS, 9.6, UNIT_BUILDER, 9.6, 58, 0.0
42, LOC_CITY_HA_NOI, 8.8, UNIT_ARCHER, 52.8, 60, 0.0
42, LOC_CITY_NAME_AMSTERDAM, 8.4, UNIT_SETTLER, 24.9, 140, 0.0
42, LOC_CITY_NAME_UTRECHT, 5.5, UNIT_BUILDER, 31.9, 54, 0.0
42, LOC_CITY_NAME_MAASTRICHT, 3.3, DISTRICT_HOLY_SITE, 19.8, 73, 0.0
42, LOC_CITY_NAME_RA_KEDET, 7.2, UNIT_WARRIOR, 7.2, 40, 0.0
42, LOC_CITY_NAME_MBANZA_KONGO, 13.2, BUILDING_ETEMENANKI, 108.1, 220, 0.0
42, LOC_CITY_NAME_MBAMBA, 3.3, UNIT_TRADER, 3.3, 47, 0.0
42, LOC_CITY_NAME_NAZCA, 2.4, BUILDING_GRANARY, 29.6, 65, 0.0
42, LOC_CITY_NAME_HUNZA, 2.8, BUILDING_GRANARY, 11.2, 65, 0.0
42, LOC_CITY_NAME_CHINGUETTI, 1.6, BUILDING_GRANARY, 22.8, 65, 0.0
42, LOC_CITY_NAME_NGAZARGAMU, 5.0, UNIT_TRADER, 40.0, 46, 0.0
42, LOC_CITY_NAME_ANTIOCH, 9.0, UNIT_BUILDER, 39.0, 54, 0.0
42, LOC_CITY_NAME_YEREVAN, 22.5, UNIT_ARCHER, 22.5, 60, 0.0
42, LOC_CITY_NAME_VATICAN_CITY, 3.5, BUILDING_GRANARY, 61.5, 65, 0.0
42, LOC_CITY_NAME_LISBON, 3.2, BUILDING_GRANARY, 33.7, 65, 0.0
42, LOC_CITY_NAME_JOHANNESBURG, 12.0, UNIT_ARCHER, 25.5, 60, 0.0
43, LOC_CITY_NAME_TYRE, 11.0, UNIT_SETTLER, 11.0, 110, 0.0
43, LOC_CITY_NAME_ATHENS, 12.0, DISTRICT_ENCAMPMENT, 48.0, 73, 0.0
43, LOC_CITY_NAME_ARGOS, 4.8, UNIT_BUILDER, 14.4, 58, 0.0
43, LOC_CITY_HA_NOI, 8.8, UNIT_ARCHER, 61.6, 60, 1.6
43, LOC_CITY_NAME_AMSTERDAM, 8.4, UNIT_SETTLER, 33.3, 140, 0.0
43, LOC_CITY_NAME_UTRECHT, 5.5, UNIT_BUILDER, 37.4, 54, 0.0
43, LOC_CITY_NAME_MAASTRICHT, 3.3, DISTRICT_HOLY_SITE, 23.1, 73, 0.0
43, LOC_CITY_NAME_RA_KEDET, 8.4, UNIT_WARRIOR, 15.6, 40, 0.0
43, LOC_CITY_NAME_MBANZA_KONGO, 13.2, BUILDING_ETEMENANKI, 121.3, 220, 0.0
43, LOC_CITY_NAME_NAZCA, 2.4, BUILDING_GRANARY, 32.0, 65, 0.0
43, LOC_CITY_NAME_HUNZA, 2.8, BUILDING_GRANARY, 14.0, 65, 0.0
43, LOC_CITY_NAME_CHINGUETTI, 1.6, BUILDING_GRANARY, 24.4, 65, 0.0
43, LOC_CITY_NAME_NGAZARGAMU, 5.0, UNIT_TRADER, 45.0, 46, 0.0
43, LOC_CITY_NAME_ANTIOCH, 9.0, UNIT_BUILDER, 48.0, 54, 0.0
43, LOC_CITY_NAME_YEREVAN, 13.5, UNIT_ARCHER, 36.0, 60, 0.0
43, LOC_CITY_NAME_VATICAN_CITY, 3.5, BUILDING_GRANARY, 65.0, 65, 0.0
43, LOC_CITY_NAME_LISBON, 3.2, BUILDING_GRANARY, 36.9, 65, 0.0
43, LOC_CITY_NAME_JOHANNESBURG, 12.0, UNIT_ARCHER, 37.5, 60, 0.0
44, LOC_CITY_NAME_TYRE, 11.0, UNIT_PHOENICIA_BIREME, 11.0, 65, 0.0
44, LOC_CITY_NAME_ATHENS, 14.4, DISTRICT_ENCAMPMENT, 62.4, 73, 0.0
44, LOC_CITY_NAME_ARGOS, 4.8, UNIT_BUILDER, 19.2, 58, 0.0
44, LOC_CITY_NAME_ATHENS, 29.0, DISTRICT_ENCAMPMENT, 91.4, 73, 18.4
44, LOC_CITY_HA_NOI, 11.5, UNIT_SETTLER, 11.5, 110, 0.0
44, LOC_CITY_NAME_AMSTERDAM, 8.4, UNIT_SETTLER, 41.7, 140, 0.0
44, LOC_CITY_NAME_UTRECHT, 5.5, UNIT_BUILDER, 42.9, 54, 0.0
44, LOC_CITY_NAME_MAASTRICHT, 3.3, DISTRICT_HOLY_SITE, 26.4, 73, 0.0
44, LOC_CITY_NAME_RA_KEDET, 8.4, UNIT_WARRIOR, 24.0, 40, 0.0
44, LOC_CITY_NAME_MBANZA_KONGO, 13.2, BUILDING_ETEMENANKI, 134.5, 220, 0.0
44, LOC_CITY_NAME_MBAMBA, 6.6, DISTRICT_CAMPUS, 6.6, 83, 0.0
44, LOC_CITY_NAME_NAZCA, 2.4, BUILDING_GRANARY, 34.4, 65, 0.0
44, LOC_CITY_NAME_HUNZA, 2.8, BUILDING_GRANARY, 16.8, 65, 0.0
44, LOC_CITY_NAME_CHINGUETTI, 1.6, BUILDING_GRANARY, 26.0, 65, 0.0
44, LOC_CITY_NAME_NGAZARGAMU, 5.0, UNIT_TRADER, 50.0, 46, 4.0
44, LOC_CITY_NAME_ANTIOCH, 9.0, UNIT_BUILDER, 57.0, 54, 0.0
44, LOC_CITY_NAME_YEREVAN, 13.5, UNIT_ARCHER, 49.5, 60, 0.0
44, LOC_CITY_NAME_VATICAN_CITY, 12.0, UNIT_ARCHER, 12.0, 60, 0.0
44, LOC_CITY_NAME_LISBON, 3.2, BUILDING_GRANARY, 40.1, 65, 0.0
44, LOC_CITY_NAME_JOHANNESBURG, 12.0, UNIT_ARCHER, 49.5, 60, 0.0
45, LOC_CITY_NAME_TYRE, 11.0, UNIT_PHOENICIA_BIREME, 22.0, 65, 0.0
45, LOC_CITY_NAME_ARGOS, 7.2, UNIT_BUILDER, 26.4, 58, 0.0
45, LOC_CITY_HA_NOI, 8.8, UNIT_SETTLER, 20.3, 110, 0.0
45, LOC_CITY_NAME_AMSTERDAM, 9.6, UNIT_SETTLER, 51.3, 140, 0.0
45, LOC_CITY_NAME_UTRECHT, 6.6, UNIT_BUILDER, 49.5, 54, 0.0
45, LOC_CITY_NAME_MAASTRICHT, 4.4, DISTRICT_HOLY_SITE, 30.8, 73, 0.0
45, LOC_CITY_NAME_RA_KEDET, 8.4, UNIT_WARRIOR, 32.4, 40, 0.0
45, LOC_CITY_NAME_MBANZA_KONGO, 13.2, BUILDING_ETEMENANKI, 147.7, 220, 0.0
45, LOC_CITY_NAME_MBAMBA, 3.3, DISTRICT_CAMPUS, 9.9, 83, 0.0
45, LOC_CITY_NAME_NAZCA, 2.4, BUILDING_GRANARY, 36.8, 65, 0.0
45, LOC_CITY_NAME_HUNZA, 2.8, BUILDING_GRANARY, 19.6, 65, 0.0
45, LOC_CITY_NAME_CHINGUETTI, 1.6, BUILDING_GRANARY, 27.6, 65, 0.0
45, LOC_CITY_NAME_NGAZARGAMU, 27.0, UNIT_ARCHER, 27.0, 60, 0.0
45, LOC_CITY_NAME_ANTIOCH, 9.0, UNIT_ARCHER, 9.0, 60, 0.0
45, LOC_CITY_NAME_YEREVAN, 13.5, UNIT_ARCHER, 63.0, 60, 0.0
45, LOC_CITY_NAME_VATICAN_CITY, 12.0, UNIT_ARCHER, 24.0, 60, 0.0
45, LOC_CITY_NAME_LISBON, 3.2, BUILDING_GRANARY, 43.3, 65, 0.0
45, LOC_CITY_NAME_JOHANNESBURG, 12.0, UNIT_ARCHER, 61.5, 60, 0.0
46, LOC_CITY_NAME_TYRE, 11.0, UNIT_PHOENICIA_BIREME, 33.0, 65, 0.0
46, LOC_CITY_NAME_ATHENS, 48.4, UNIT_SETTLER, 48.4, 110, 0.0
46, LOC_CITY_NAME_ARGOS, 7.2, UNIT_BUILDER, 33.6, 58, 0.0
46, LOC_CITY_HA_NOI, 9.9, UNIT_SETTLER, 30.2, 110, 0.0
46, LOC_CITY_NAME_AMSTERDAM, 9.6, UNIT_SETTLER, 60.9, 140, 0.0
46, LOC_CITY_NAME_UTRECHT, 6.6, UNIT_BUILDER, 56.1, 54, 2.1
46, LOC_CITY_NAME_MAASTRICHT, 4.4, DISTRICT_HOLY_SITE, 35.2, 73, 0.0
46, LOC_CITY_NAME_RA_KEDET, 8.4, UNIT_WARRIOR, 40.8, 40, 0.8
46, LOC_CITY_NAME_MBANZA_KONGO, 13.2, BUILDING_ETEMENANKI, 160.9, 220, 0.0
46, LOC_CITY_NAME_MBAMBA, 3.3, DISTRICT_CAMPUS, 13.2, 83, 0.0
46, LOC_CITY_NAME_NAZCA, 2.4, BUILDING_GRANARY, 39.2, 65, 0.0
46, LOC_CITY_NAME_HUNZA, 2.8, BUILDING_GRANARY, 22.4, 65, 0.0
46, LOC_CITY_NAME_CHINGUETTI, 2.0, BUILDING_GRANARY, 29.6, 65, 0.0
46, LOC_CITY_NAME_NGAZARGAMU, 15.0, UNIT_ARCHER, 42.0, 60, 0.0
46, LOC_CITY_NAME_ANTIOCH, 10.5, UNIT_ARCHER, 19.5, 60, 0.0
46, LOC_CITY_NAME_YEREVAN, 4.5, BUILDING_GRANARY, 4.5, 65, 0.0
46, LOC_CITY_NAME_VATICAN_CITY, 12.0, UNIT_ARCHER, 36.0, 60, 0.0
46, LOC_CITY_NAME_LISBON, 3.2, BUILDING_GRANARY, 46.5, 65, 0.0
46, LOC_CITY_NAME_JOHANNESBURG, 12.0, UNIT_ARCHER, 12.0, 60, 0.0
47, LOC_CITY_NAME_TYRE, 11.0, UNIT_PHOENICIA_BIREME, 44.0, 65, 0.0
47, LOC_CITY_NAME_ATHENS, 15.6, UNIT_SETTLER, 64.0, 110, 0.0
47, LOC_CITY_NAME_ARGOS, 7.2, UNIT_BUILDER, 40.8, 58, 0.0
47, LOC_CITY_HA_NOI, 9.9, UNIT_SETTLER, 40.1, 110, 0.0
47, LOC_CITY_NAME_AMSTERDAM, 9.6, UNIT_SETTLER, 70.5, 140, 0.0
47, LOC_CITY_NAME_UTRECHT, 8.7, UNIT_TRADER, 8.7, 47, 0.0
47, LOC_CITY_NAME_MAASTRICHT, 4.4, DISTRICT_HOLY_SITE, 39.6, 73, 0.0
47, LOC_CITY_NAME_RA_KEDET, 9.2, UNIT_WARRIOR, 9.2, 40, 0.0
47, LOC_CITY_NAME_MBANZA_KONGO, 13.2, BUILDING_ETEMENANKI, 174.1, 220, 0.0
47, LOC_CITY_NAME_MBAMBA, 3.3, DISTRICT_CAMPUS, 16.5, 83, 0.0
47, LOC_CITY_NAME_NAZCA, 2.4, BUILDING_GRANARY, 41.6, 65, 0.0
47, LOC_CITY_NAME_HUNZA, 2.8, BUILDING_GRANARY, 25.2, 65, 0.0
47, LOC_CITY_NAME_CHINGUETTI, 2.0, BUILDING_GRANARY, 31.6, 65, 0.0
47, LOC_CITY_NAME_NGAZARGAMU, 15.0, UNIT_ARCHER, 57.0, 60, 0.0
47, LOC_CITY_NAME_ANTIOCH, 10.5, UNIT_ARCHER, 30.0, 60, 0.0
47, LOC_CITY_NAME_YEREVAN, 4.5, BUILDING_GRANARY, 9.0, 65, 0.0
47, LOC_CITY_NAME_VATICAN_CITY, 12.0, UNIT_ARCHER, 48.0, 60, 0.0
47, LOC_CITY_NAME_LISBON, 3.2, BUILDING_GRANARY, 49.8, 65, 0.0
47, LOC_CITY_NAME_JOHANNESBURG, 12.0, UNIT_ARCHER, 24.0, 60, 0.0
48, LOC_CITY_NAME_TYRE, 11.0, UNIT_PHOENICIA_BIREME, 55.0, 65, 0.0
48, LOC_CITY_NAME_ATHENS, 15.6, UNIT_SETTLER, 79.6, 110, 0.0
48, LOC_CITY_NAME_ARGOS, 7.2, UNIT_BUILDER, 48.0, 58, 0.0
48, LOC_CITY_HA_NOI, 9.9, UNIT_BUILDER, 9.9, 54, 0.0
48, LOC_CITY_DA_NANG, 8.8, UNIT_BUILDER, 8.8, 54, 0.0
48, LOC_CITY_NAME_AMSTERDAM, 9.6, UNIT_SETTLER, 80.1, 140, 0.0
48, LOC_CITY_NAME_UTRECHT, 6.6, UNIT_TRADER, 15.3, 47, 0.0
48, LOC_CITY_NAME_MAASTRICHT, 4.4, DISTRICT_HOLY_SITE, 44.0, 73, 0.0
48, LOC_CITY_NAME_RA_KEDET, 8.4, UNIT_WARRIOR, 17.6, 40, 0.0
48, LOC_CITY_NAME_MBANZA_KONGO, 14.4, BUILDING_ETEMENANKI, 188.5, 220, 0.0
48, LOC_CITY_NAME_MBAMBA, 4.4, DISTRICT_CAMPUS, 20.9, 83, 0.0
48, LOC_CITY_NAME_NAZCA, 2.4, BUILDING_GRANARY, 44.0, 65, 0.0
48, LOC_CITY_NAME_HUNZA, 2.8, BUILDING_GRANARY, 28.0, 65, 0.0
48, LOC_CITY_NAME_CHINGUETTI, 2.0, BUILDING_GRANARY, 33.6, 65, 0.0
48, LOC_CITY_NAME_NGAZARGAMU, 15.0, UNIT_ARCHER, 72.0, 60, 2.0
48, LOC_CITY_NAME_ANTIOCH, 10.5, UNIT_ARCHER, 40.5, 60, 0.0
48, LOC_CITY_NAME_YEREVAN, 4.5, BUILDING_GRANARY, 13.5, 65, 0.0
48, LOC_CITY_NAME_VATICAN_CITY, 12.0, UNIT_ARCHER, 60.0, 60, 0.0
48, LOC_CITY_NAME_LISBON, 3.2, BUILDING_GRANARY, 53.0, 65, 0.0
48, LOC_CITY_NAME_JOHANNESBURG, 12.0, UNIT_ARCHER, 36.0, 60, 0.0
49, LOC_CITY_NAME_TYRE, 11.0, UNIT_PHOENICIA_BIREME, 66.0, 65, 1.0
49, LOC_CITY_NAME_ATHENS, 15.6, UNIT_SETTLER, 95.2, 110, 0.0
49, LOC_CITY_NAME_ARGOS, 7.2, UNIT_BUILDER, 55.2, 58, 0.0
49, LOC_CITY_HA_NOI, 9.9, UNIT_BUILDER, 19.8, 54, 0.0
49, LOC_CITY_DA_NANG, 4.4, UNIT_BUILDER, 13.2, 54, 0.0
49, LOC_CITY_NAME_AMSTERDAM, 9.6, UNIT_WARRIOR, 9.6, 40, 0.0
49, LOC_CITY_NAME_UTRECHT, 6.6, UNIT_TRADER, 21.9, 47, 0.0
49, LOC_CITY_NAME_MAASTRICHT, 4.4, DISTRICT_HOLY_SITE, 48.4, 73, 0.0
49, LOC_CITY_NAME_RA_KEDET, 8.4, UNIT_WARRIOR, 26.0, 40, 0.0
49, LOC_CITY_NAME_MBANZA_KONGO, 14.4, BUILDING_ETEMENANKI, 202.9, 220, 0.0
49, LOC_CITY_NAME_MBAMBA, 6.6, DISTRICT_CAMPUS, 27.5, 83, 0.0
49, LOC_CITY_NAME_NAZCA, 2.4, BUILDING_GRANARY, 46.4, 65, 0.0
49, LOC_CITY_NAME_HUNZA, 2.8, BUILDING_GRANARY, 30.8, 65, 0.0
49, LOC_CITY_NAME_CHINGUETTI, 2.0, BUILDING_GRANARY, 35.6, 65, 0.0
49, LOC_CITY_NAME_NGAZARGAMU, 21.0, UNIT_ARCHER, 21.0, 60, 0.0
49, LOC_CITY_NAME_ANTIOCH, 9.0, UNIT_ARCHER, 49.5, 60, 0.0
49, LOC_CITY_NAME_YEREVAN, 4.5, BUILDING_GRANARY, 18.0, 65, 0.0
49, LOC_CITY_NAME_VATICAN_CITY, 4.0, UNIT_TRADER, 4.0, 49, 0.0
49, LOC_CITY_NAME_LISBON, 3.2, BUILDING_GRANARY, 56.2, 65, 0.0
49, LOC_CITY_NAME_JOHANNESBURG, 12.0, UNIT_ARCHER, 48.0, 60, 0.0
50, LOC_CITY_NAME_TYRE, 12.0, UNIT_PHOENICIA_BIREME, 12.0, 65, 0.0
50, LOC_CITY_NAME_ATHENS, 15.6, UNIT_SETTLER, 110.8, 110, 0.0
50, LOC_CITY_NAME_ARGOS, 7.2, UNIT_BUILDER, 62.4, 58, 4.4
50, LOC_CITY_HA_NOI, 9.9, UNIT_BUILDER, 29.7, 54, 0.0
50, LOC_CITY_DA_NANG, 4.4, UNIT_BUILDER, 17.6, 54, 0.0
50, LOC_CITY_NAME_AMSTERDAM, 9.6, UNIT_WARRIOR, 19.2, 40, 0.0
50, LOC_CITY_NAME_UTRECHT, 6.6, UNIT_TRADER, 28.5, 47, 0.0
50, LOC_CITY_NAME_MAASTRICHT, 4.4, DISTRICT_HOLY_SITE, 52.8, 73, 0.0
50, LOC_CITY_NAME_RA_KEDET, 6.0, UNIT_WARRIOR, 32.0, 40, 0.0
50, LOC_CITY_NAME_MBANZA_KONGO, 14.4, BUILDING_ETEMENANKI, 217.3, 220, 0.0
50, LOC_CITY_NAME_MBAMBA, 7.7, DISTRICT_CAMPUS, 35.2, 83, 0.0
50, LOC_CITY_NAME_NAZCA, 2.4, BUILDING_GRANARY, 48.8, 65, 0.0
50, LOC_CITY_NAME_HUNZA, 3.6, BUILDING_GRANARY, 34.4, 65, 0.0
50, LOC_CITY_NAME_CHINGUETTI, 2.0, BUILDING_GRANARY, 37.6, 65, 0.0
50, LOC_CITY_NAME_NGAZARGAMU, 18.0, UNIT_ARCHER, 39.0, 60, 0.0
50, LOC_CITY_NAME_ANTIOCH, 9.0, UNIT_ARCHER, 58.5, 60, 0.0
50, LOC_CITY_NAME_YEREVAN, 5.0, BUILDING_GRANARY, 23.0, 65, 0.0
50, LOC_CITY_NAME_VATICAN_CITY, 4.0, UNIT_TRADER, 8.0, 49, 0.0
50, LOC_CITY_NAME_LISBON, 3.2, BUILDING_GRANARY, 59.4, 65, 0.0
50, LOC_CITY_NAME_JOHANNESBURG, 12.0, UNIT_ARCHER, 60.0, 60, 0.0
51, LOC_CITY_NAME_TYRE, 11.0, UNIT_PHOENICIA_BIREME, 23.0, 65, 0.0
51, LOC_CITY_NAME_ATHENS, 13.2, UNIT_BUILDER, 13.2, 62, 0.0
51, LOC_CITY_NAME_ARGOS, 10.4, BUILDING_MONUMENT, 15.2, 60, 0.0
51, LOC_CITY_HA_NOI, 9.9, UNIT_BUILDER, 39.6, 54, 0.0
51, LOC_CITY_DA_NANG, 4.4, UNIT_BUILDER, 22.0, 54, 0.0
51, LOC_CITY_NAME_AMSTERDAM, 9.6, UNIT_WARRIOR, 28.8, 40, 0.0
51, LOC_CITY_NAME_UTRECHT, 6.6, UNIT_TRADER, 35.1, 49, 0.0
51, LOC_CITY_NAME_MAASTRICHT, 4.4, DISTRICT_HOLY_SITE, 57.2, 73, 0.0
51, LOC_CITY_NAME_RA_KEDET, 9.6, UNIT_WARRIOR, 41.6, 40, 1.6
51, LOC_CITY_NAME_MBANZA_KONGO, 14.4, BUILDING_ETEMENANKI, 231.7, 220, 11.7
51, LOC_CITY_NAME_MBAMBA, 8.8, DISTRICT_CAMPUS, 44.0, 83, 0.0
51, LOC_CITY_NAME_NAZCA, 2.4, BUILDING_GRANARY, 51.2, 65, 0.0
51, LOC_CITY_NAME_HUNZA, 3.6, BUILDING_GRANARY, 38.0, 65, 0.0
51, LOC_CITY_NAME_CHINGUETTI, 2.0, BUILDING_GRANARY, 39.6, 65, 0.0
51, LOC_CITY_NAME_NGAZARGAMU, 19.5, UNIT_ARCHER, 58.5, 60, 0.0
51, LOC_CITY_NAME_ANTIOCH, 9.0, UNIT_ARCHER, 67.5, 60, 1.5
51, LOC_CITY_NAME_YEREVAN, 5.0, BUILDING_GRANARY, 28.0, 65, 0.0
51, LOC_CITY_NAME_VATICAN_CITY, 4.0, UNIT_TRADER, 12.0, 49, 0.0
51, LOC_CITY_NAME_LISBON, 3.2, BUILDING_GRANARY, 62.6, 65, 0.0
51, LOC_CITY_NAME_JOHANNESBURG, 12.0, UNIT_ARCHER, 12.0, 60, 0.0
52, LOC_CITY_NAME_TYRE, 11.0, UNIT_PHOENICIA_BIREME, 34.0, 65, 0.0
52, LOC_CITY_NAME_ATHENS, 13.2, UNIT_BUILDER, 26.4, 62, 0.0
52, LOC_CITY_NAME_ARGOS, 6.0, BUILDING_MONUMENT, 21.2, 60, 0.0
52, LOC_CITY_HA_NOI, 9.9, UNIT_BUILDER, 49.5, 54, 0.0
52, LOC_CITY_DA_NANG, 4.4, UNIT_BUILDER, 26.4, 54, 0.0
52, LOC_CITY_NAME_AMSTERDAM, 9.6, UNIT_WARRIOR, 38.4, 40, 0.0
52, LOC_CITY_NAME_UTRECHT, 6.6, UNIT_TRADER, 41.7, 49, 0.0
52, LOC_CITY_NAME_MAASTRICHT, 4.4, DISTRICT_HOLY_SITE, 61.6, 73, 0.0
52, LOC_CITY_NAME_RA_KEDET, 7.6, UNIT_WARRIOR, 7.6, 40, 0.0
52, LOC_CITY_NAME_MBANZA_KONGO, 27.1, UNIT_SETTLER, 27.1, 110, 0.0
52, LOC_CITY_NAME_MBAMBA, 8.8, DISTRICT_CAMPUS, 52.8, 83, 0.0
52, LOC_CITY_NAME_NAZCA, 2.4, BUILDING_GRANARY, 53.6, 65, 0.0
52, LOC_CITY_NAME_HUNZA, 3.6, BUILDING_GRANARY, 41.6, 65, 0.0
52, LOC_CITY_NAME_CHINGUETTI, 2.0, BUILDING_GRANARY, 41.6, 65, 0.0
