Game Turn, City, Production Added, Current Item, Current Production, Production Needed, Overflow
37, LOC_CITY_NAME_LAHORE, 3.5, BUILDING_GRANARY, 34.5, 65, 0.0
37, LOC_CITY_NAME_JOHANNESBURG, 2.4, BUILDING_GRANARY, 41.7, 65, 0.0
38, LOC_CITY_NAME_STIRLING, 7.0, BUILDING_STONEHENGE, 40.0, 180, 0.0
38, LOC_CITY_NAME_ULUNDI, 13.2, UNIT_SETTLER, 90.7, 110, 0.0
38, LOC_CITY_NAME_NONGOMA, 5.8, UNIT_WARRIOR, 15.4, 40, 0.0
38, LOC_CITY_HA_NOI, 17.9, UNIT_SETTLER, 17.9, 110, 0.0
38, LOC_CITY_TRA_KIEU, 2.2, DISTRICT_CAMPUS, 9.9, 68, 0.0
38, LOC_CITY_NAME_TOKYO, 10.8, DISTRICT_HOLY_SITE, 62.2, 68, 0.0
38, LOC_CITY_NAME_MASHHAD, 11.0, BUILDING_GRANARY, 19.7, 65, 0.0
38, LOC_CITY_NAME_PASARGADAE, 3.3, UNIT_BUILDER, 19.8, 54, 0.0
38, LOC_CITY_NAME_ADUATUCA, 7.7, BUILDING_GREAT_BATH, 160.7, 180, 0.0
38, LOC_CITY_NAME_MUSCAT, 4.5, BUILDING_GRANARY, 65.0, 65, 0.0
38, LOC_CITY_NAME_VATICAN_CITY, 3.5, UNIT_TRADER, 16.0, 46, 0.0
38, LOC_CITY_NAME_VATICAN_CITY, 29.0, UNIT_TRADER, 45.0, 46, 0.0
38, LOC_CITY_NAME_BANDAR_BRUNEI, 10.5, UNIT_ARCHER, 10.5, 60, 0.0
38, LOC_CITY_NAME_HUNZA, 7.2, UNIT_ARCHER, 15.9, 60, 0.0
38, LOC_CITY_NAME_BOLOGNA, 12.0, UNIT_BUILDER, 12.0, 54, 0.0
38, LOC_CITY_NAME_VILNIUS, 7.5, UNIT_WARRIOR, 34.5, 40, 0.0
38, LOC_CITY_NAME_LISBON, 13.5, UNIT_WARRIOR, 27.0, 40, 0.0
38, LOC_CITY_NAME_LAHORE, 3.5, BUILDING_GRANARY, 38.0, 65, 0.0
38, LOC_CITY_NAME_JOHANNESBURG, 7.2, UNIT_WARRIOR, 7.2, 40, 0.0
39, LOC_CITY_NAME_STIRLING, 7.0, BUILDING_STONEHENGE, 47.0, 180, 0.0
39, LOC_CITY_NAME_HADDINGTON, 4.0, UNIT_TRADER, 4.0, 47, 0.0
39, LOC_CITY_NAME_ULUNDI, 13.2, UNIT_SETTLER, 103.9, 110, 0.0
39, LOC_CITY_NAME_NONGOMA, 5.8, UNIT_WARRIOR, 21.1, 40, 0.0
39, LOC_CITY_HA_NOI, 9.6, UNIT_SETTLER, 27.5, 110, 0.0
39, LOC_CITY_TRA_KIEU, 2.2, DISTRICT_CAMPUS, 12.1, 68, 0.0
39, LOC_CITY_NAME_TOKYO, 10.8, DISTRICT_HOLY_SITE, 73.0, 68, 5.0
39, LOC_CITY_NAME_MASHHAD, 7.7, BUILDING_GRANARY, 27.4, 65, 0.0
39, LOC_CITY_NAME_PASARGADAE, 3.3, UNIT_BUILDER, 23.1, 54, 0.0
39, LOC_CITY_NAME_ADUATUCA, 7.7, BUILDING_GREAT_BATH, 168.4, 180, 0.0
39, LOC_CITY_NAME_MUSCAT, 13.5, UNIT_BUILDER, 13.5, 54, 0.0
39, LOC_CITY_NAME_VATICAN_CITY, 3.0, UNIT_TRADER, 48.0, 46, 2.0
39, LOC_CITY_NAME_BANDAR_BRUNEI, 10.5, UNIT_ARCHER, 21.0, 60, 0.0
39, LOC_CITY_NAME_HUNZA, 7.2, UNIT_ARCHER, 23.2, 60, 0.0
39, LOC_CITY_NAME_BOLOGNA, 12.0, UNIT_BUILDER, 24.0, 54, 0.0
39, LOC_CITY_NAME_VILNIUS, 7.5, UNIT_WARRIOR, 42.0, 40, 0.0
39, LOC_CITY_NAME_LISBON, 13.5, UNIT_WARRIOR, 40.5, 40, 0.0
39, LOC_CITY_NAME_LAHORE, 3.5, BUILDING_GRANARY, 41.5, 65, 0.0
39, LOC_CITY_NAME_JOHANNESBURG, 7.2, UNIT_WARRIOR, 14.4, 40, 0.0
40, LOC_CITY_NAME_STIRLING, 8.0, BUILDING_STONEHENGE, 55.0, 180, 0.0
40, LOC_CITY_NAME_ULUNDI, 13.2, UNIT_SETTLER, 117.1, 110, 7.1
40, LOC_CITY_NAME_NONGOMA, 5.8, UNIT_WARRIOR, 26.9, 40, 0.0
40, LOC_CITY_HA_NOI, 9.6, UNIT_SETTLER, 37.1, 110, 0.0
40, LOC_CITY_TRA_KIEU, 2.2, DISTRICT_CAMPUS, 14.3, 68, 0.0
40, LOC_CITY_NAME_TOKYO, 17.0, UNIT_SETTLER, 17.0, 80, 0.0
40, LOC_CITY_NAME_MASHHAD, 7.7, BUILDING_GRANARY, 35.1, 65, 0.0
40, LOC_CITY_NAME_PASARGADAE, 3.3, UNIT_SPEARMAN, 3.3, 65, 0.0
40, LOC_CITY_NAME_ADUATUCA, 7.7, BUILDING_GREAT_BATH, 176.1, 180, 0.0
40, LOC_CITY_NAME_MUSCAT, 13.5, UNIT_BUILDER, 27.0, 54, 0.0
40, LOC_CITY_NAME_VATICAN_CITY, 15.0, UNIT_ARCHER, 15.0, 60, 0.0
40, LOC_CITY_NAME_BANDAR_BRUNEI, 12.0, UNIT_ARCHER, 33.0, 60, 0.0
40, LOC_CITY_NAME_HUNZA, 7.2, UNIT_ARCHER, 30.4, 60, 0.0
40, LOC_CITY_NAME_BOLOGNA, 13.5, UNIT_BUILDER, 37.5, 54, 0.0
40, LOC_CITY_NAME_VILNIUS, 7.5, UNIT_WARRIOR, 7.5, 40, 0.0
40, LOC_CITY_NAME_LISBON, 13.5, UNIT_ARCHER, 13.5, 60, 0.0
40, LOC_CITY_NAME_LAHORE, 3.5, BUILDING_GRANARY, 45.0, 65, 0.0
40, LOC_CITY_NAME_JOHANNESBURG, 7.2, UNIT_WARRIOR, 21.6, 40, 0.0
41, LOC_CITY_NAME_STIRLING, 8.0, BUILDING_STONEHENGE, 63.0, 180, 0.0
41, LOC_CITY_NAME_HADDINGTON, 8.0, DISTRICT_HOLY_SITE, 8.0, 83, 0.0
41, LOC_CITY_NAME_ULUNDI, 31.4, UNIT_SPEARMAN, 31.4, 65, 0.0
41, LOC_CITY_NAME_NONGOMA, 5.8, UNIT_WARRIOR, 32.7, 40, 0.0
41, LOC_CITY_HA_NOI, 9.6, UNIT_SETTLER, 46.7, 110, 0.0
41, LOC_CITY_TRA_KIEU, 2.2, DISTRICT_CAMPUS, 16.5, 68, 0.0
41, LOC_CITY_NAME_TOKYO, 12.0, UNIT_SETTLER, 29.0, 80, 0.0
41, LOC_CITY_NAME_MASHHAD, 7.7, BUILDING_GRANARY, 42.8, 65, 0.0
41, LOC_CITY_NAME_PASARGADAE, 2.2, UNIT_SPEARMAN, 5.5, 65, 0.0
41, LOC_CITY_NAME_ADUATUCA, 7.7, BUILDING_GREAT_BATH, 183.8, 180, 3.8
41, LOC_CITY_NAME_MUSCAT, 13.5, UNIT_BUILDER, 40.5, 54, 0.0
41, LOC_CITY_NAME_VATICAN_CITY, 9.0, UNIT_ARCHER, 24.0, 60, 0.0
41, LOC_CITY_NAME_BANDAR_BRUNEI, 12.0, UNIT_ARCHER, 45.0, 60, 0.0
41, LOC_CITY_NAME_HUNZA, 7.2, UNIT_ARCHER, 37.6, 60, 0.0
41, LOC_CITY_NAME_BOLOGNA, 13.5, UNIT_BUILDER, 51.0, 54, 0.0
41, LOC_CITY_NAME_VILNIUS, 7.5, UNIT_WARRIOR, 15.0, 40, 0.0
41, LOC_CITY_NAME_LISBON, 16.5, UNIT_ARCHER, 30.0, 60, 0.0
41, LOC_CITY_NAME_LAHORE, 3.5, BUILDING_GRANARY, 48.5, 65, 0.0
41, LOC_CITY_NAME_JOHANNESBURG, 7.2, UNIT_WARRIOR, 28.8, 40, 0.0
42, LOC_CITY_NAME_STIRLING, 9.0, BUILDING_STONEHENGE, 72.0, 180, 0.0
42, LOC_CITY_NAME_HADDINGTON, 5.0, DISTRICT_HOLY_SITE, 13.0, 83, 0.0
42, LOC_CITY_NAME_ULUNDI, 18.9, UNIT_SPEARMAN, 50.3, 65, 0.0
42, LOC_CITY_NAME_NONGOMA, 5.8, UNIT_WARRIOR, 38.4, 40, 0.0
42, LOC_CITY_HA_NOI, 9.6, UNIT_SETTLER, 56.3, 110, 0.0
42, LOC_CITY_TRA_KIEU, 4.4, DISTRICT_CAMPUS, 20.9, 68, 0.0
42, LOC_CITY_NAME_TOKYO, 12.0, UNIT_SETTLER, 41.0, 80, 0.0
42, LOC_CITY_NAME_MASHHAD, 8.8, UNIT_SPEARMAN, 8.8, 65, 0.0
42, LOC_CITY_NAME_PASARGADAE, 5.5, UNIT_SPEARMAN, 11.0, 65, 0.0
42, LOC_CITY_NAME_ADUATUCA, 12.2, UNIT_SETTLER, 12.2, 110, 0.0
42, LOC_CITY_NAME_MUSCAT, 13.5, UNIT_BUILDER, 54.0, 54, 0.0
42, LOC_CITY_NAME_VATICAN_CITY, 9.0, UNIT_ARCHER, 33.0, 60, 0.0
42, LOC_CITY_NAME_BANDAR_BRUNEI, 12.0, UNIT_ARCHER, 57.0, 60, 0.0
42, LOC_CITY_NAME_HUNZA, 7.2, UNIT_ARCHER, 44.8, 60, 0.0
42, LOC_CITY_NAME_BOLOGNA, 13.5, UNIT_BUILDER, 64.5, 54, 1.5
42, LOC_CITY_NAME_VILNIUS, 7.5, UNIT_WARRIOR, 22.5, 40, 0.0
42, LOC_CITY_NAME_LISBON, 16.5, UNIT_ARCHER, 46.5, 60, 0.0
42, LOC_CITY_NAME_LAHORE, 3.5, BUILDING_GRANARY, 52.0, 65, 0.0
42, LOC_CITY_NAME_JOHANNESBURG, 7.2, UNIT_WARRIOR, 36.0, 40, 0.0
43, LOC_CITY_NAME_STIRLING, 9.0, BUILDING_STONEHENGE, 81.0, 180, 0.0
43, LOC_CITY_NAME_HADDINGTON, 5.0, DISTRICT_HOLY_SITE, 18.0, 83, 0.0
43, LOC_CITY_NAME_ULUNDI, 18.9, UNIT_SPEARMAN, 69.2, 65, 0.0
43, LOC_CITY_NAME_NONGOMA, 5.8, UNIT_WARRIOR, 44.2, 40, 1.7
43, LOC_CITY_HA_NOI, 9.6, UNIT_SETTLER, 65.9, 110, 0.0
43, LOC_CITY_TRA_KIEU, 4.4, DISTRICT_CAMPUS, 25.3, 68, 0.0
43, LOC_CITY_NAME_TOKYO, 13.2, UNIT_SETTLER, 54.2, 80, 0.0
43, LOC_CITY_NAME_MASHHAD, 8.8, UNIT_SPEARMAN, 17.6, 65, 0.0
43, LOC_CITY_NAME_PASARGADAE, 5.5, UNIT_SPEARMAN, 16.5, 65, 0.0
43, LOC_CITY_NAME_ADUATUCA, 8.4, UNIT_SETTLER, 20.6, 110, 0.0
43, LOC_CITY_NAME_MUSCAT, 13.5, UNIT_ARCHER, 13.5, 60, 0.0
43, LOC_CITY_NAME_VATICAN_CITY, 9.0, UNIT_ARCHER, 42.0, 60, 0.0
43, LOC_CITY_NAME_BANDAR_BRUNEI, 12.0, UNIT_ARCHER, 69.0, 60, 1.0
43, LOC_CITY_NAME_HUNZA, 7.2, UNIT_ARCHER, 52.0, 60, 0.0
43, LOC_CITY_NAME_BOLOGNA, 6.0, BUILDING_GRANARY, 6.0, 65, 0.0
43, LOC_CITY_NAME_VILNIUS, 7.5, UNIT_WARRIOR, 30.0, 40, 0.0
43, LOC_CITY_NAME_LISBON, 16.5, UNIT_ARCHER, 63.0, 60, 0.0
43, LOC_CITY_NAME_LAHORE, 4.0, BUILDING_GRANARY, 56.0, 65, 0.0
43, LOC_CITY_NAME_JOHANNESBURG, 7.2, UNIT_WARRIOR, 43.2, 40, 0.0
44, LOC_CITY_NAME_STIRLING, 9.0, BUILDING_STONEHENGE, 90.0, 180, 0.0
44, LOC_CITY_NAME_HADDINGTON, 5.0, DISTRICT_HOLY_SITE, 23.0, 83, 0.0
44, LOC_CITY_NAME_ULUNDI, 10.8, UNIT_BUILDER, 10.8, 58, 0.0
44, LOC_CITY_NAME_NONGOMA, 5.0, DISTRICT_IKANDA, 5.0, 36, 0.0
44, LOC_CITY_HA_NOI, 9.6, UNIT_SETTLER, 75.5, 110, 0.0
44, LOC_CITY_TRA_KIEU, 2.2, DISTRICT_CAMPUS, 27.5, 68, 0.0
44, LOC_CITY_NAME_TOKYO, 13.2, UNIT_SETTLER, 67.4, 80, 0.0
44, LOC_CITY_NAME_MASHHAD, 8.8, UNIT_SPEARMAN, 26.4, 65, 0.0
44, LOC_CITY_NAME_PASARGADAE, 5.5, UNIT_SPEARMAN, 22.0, 65, 0.0
44, LOC_CITY_NAME_ADUATUCA, 8.4, UNIT_SETTLER, 29.0, 110, 0.0
44, LOC_CITY_NAME_BIBRAX, 3.3, UNIT_SCOUT, 3.3, 30, 0.0
44, LOC_CITY_NAME_MUSCAT, 13.5, UNIT_ARCHER, 27.0, 60, 0.0
44, LOC_CITY_NAME_VATICAN_CITY, 9.0, UNIT_ARCHER, 51.0, 60, 0.0
44, LOC_CITY_NAME_BANDAR_BRUNEI, 15.0, UNIT_ARCHER, 15.0, 60, 0.0
44, LOC_CITY_NAME_HUNZA, 7.2, UNIT_ARCHER, 59.2, 60, 0.0
44, LOC_CITY_NAME_BOLOGNA, 4.5, BUILDING_GRANARY, 10.5, 65, 0.0
44, LOC_CITY_NAME_VILNIUS, 7.5, UNIT_WARRIOR, 37.5, 40, 0.0
44, LOC_CITY_NAME_VILNIUS, 45.0, UNIT_WARRIOR, 82.5, 40, 12.5
44, LOC_CITY_NAME_LISBON, 6.0, BUILDING_GRANARY, 6.0, 65, 0.0
44, LOC_CITY_NAME_LAHORE, 4.0, BUILDING_GRANARY, 60.0, 65, 0.0
44, LOC_CITY_NAME_JOHANNESBURG, 2.4, BUILDING_GRANARY, 44.1, 65, 0.0
45, LOC_CITY_NAME_STIRLING, 9.0, BUILDING_STONEHENGE, 99.0, 180, 0.0
45, LOC_CITY_NAME_HADDINGTON, 5.0, DISTRICT_HOLY_SITE, 28.0, 83, 0.0
45, LOC_CITY_NAME_ULUNDI, 10.8, UNIT_BUILDER, 21.6, 58, 0.0
45, LOC_CITY_NAME_NONGOMA, 3.3, DISTRICT_IKANDA, 8.3, 36, 0.0
45, LOC_CITY_HA_NOI, 9.6, UNIT_SETTLER, 85.1, 110, 0.0
45, LOC_CITY_TRA_KIEU, 2.2, DISTRICT_CAMPUS, 29.7, 68, 0.0
45, LOC_CITY_NAME_TOKYO, 13.2, UNIT_SETTLER, 80.6, 80, 0.0
45, LOC_CITY_NAME_MASHHAD, 8.8, UNIT_SPEARMAN, 35.2, 65, 0.0
45, LOC_CITY_NAME_PASARGADAE, 5.5, UNIT_SPEARMAN, 27.5, 65, 0.0
45, LOC_CITY_NAME_ADUATUCA, 9.6, UNIT_BUILDER, 9.6, 54, 0.0
45, LOC_CITY_NAME_MUSCAT, 13.5, UNIT_ARCHER, 40.5, 60, 0.0
45, LOC_CITY_NAME_VATICAN_CITY, 9.0, UNIT_ARCHER, 60.0, 60, 0.0
45, LOC_CITY_NAME_BANDAR_BRUNEI, 12.0, UNIT_ARCHER, 27.0, 60, 0.0
45, LOC_CITY_NAME_HUNZA, 7.2, UNIT_ARCHER, 66.4, 60, 1.6
45, LOC_CITY_NAME_BOLOGNA, 5.0, BUILDING_GRANARY, 15.5, 65, 0.0
45, LOC_CITY_NAME_LISBON, 6.0, BUILDING_GRANARY, 12.0, 65, 0.0
45, LOC_CITY_NAME_LAHORE, 4.0, BUILDING_GRANARY, 64.0, 65, 0.0
45, LOC_CITY_NAME_LAHORE, 30.0, BUILDING_GRANARY, 94.0, 65, 29.0
45, LOC_CITY_NAME_JOHANNESBURG, 2.4, BUILDING_GRANARY, 46.5, 65, 0.0
46, LOC_CITY_NAME_STIRLING, 9.0, BUILDING_STONEHENGE, 108.0, 180, 0.0
46, LOC_CITY_NAME_HADDINGTON, 5.0, DISTRICT_HOLY_SITE, 33.0, 83, 0.0
46, LOC_CITY_NAME_ULUNDI, 13.2, UNIT_BUILDER, 34.8, 58, 0.0
46, LOC_CITY_NAME_NONGOMA, 3.3, DISTRICT_IKANDA, 11.6, 36, 0.0
46, LOC_CITY_HA_NOI, 9.6, UNIT_SETTLER, 94.7, 110, 0.0
46, LOC_CITY_TRA_KIEU, 2.2, DISTRICT_CAMPUS, 31.9, 68, 0.0
46, LOC_CITY_NAME_TOKYO, 12.0, UNIT_BUILDER, 12.0, 54, 0.0
46, LOC_CITY_NAME_MASHHAD, 8.8, UNIT_SPEARMAN, 44.0, 65, 0.0
46, LOC_CITY_NAME_PASARGADAE, 5.5, UNIT_SPEARMAN, 33.0, 65, 0.0
46, LOC_CITY_NAME_ADUATUCA, 9.6, UNIT_BUILDER, 19.2, 54, 0.0
46, LOC_CITY_NAME_BIBRAX, 8.8, UNIT_BUILDER, 8.8, 54, 0.0
46, LOC_CITY_NAME_MUSCAT, 13.5, UNIT_ARCHER, 54.0, 60, 0.0
46, LOC_CITY_NAME_VATICAN_CITY, 9.0, UNIT_ARCHER, 9.0, 60, 0.0
46, LOC_CITY_NAME_BANDAR_BRUNEI, 12.0, UNIT_ARCHER, 39.0, 60, 0.0
46, LOC_CITY_NAME_HUNZA, 4.0, BUILDING_GRANARY, 4.0, 65, 0.0
46, LOC_CITY_NAME_BOLOGNA, 5.0, BUILDING_GRANARY, 20.5, 65, 0.0
46, LOC_CITY_NAME_VILNIUS, 17.5, BUILDING_GRANARY, 17.5, 65, 0.0
46, LOC_CITY_NAME_LISBON, 6.0, BUILDING_GRANARY, 18.0, 65, 0.0
46, LOC_CITY_NAME_JOHANNESBURG, 2.4, BUILDING_GRANARY, 48.9, 65, 0.0
46, LOC_CITY_NAME_JOHANNESBURG, 29.0, BUILDING_GRANARY, 77.9, 65, 12.9
47, LOC_CITY_NAME_STIRLING, 9.0, BUILDING_STONEHENGE, 117.0, 180, 0.0
47, LOC_CITY_NAME_HADDINGTON, 5.0, DISTRICT_HOLY_SITE, 38.0, 83, 0.0
47, LOC_CITY_NAME_ULUNDI, 13.2, UNIT_BUILDER, 48.0, 58, 0.0
47, LOC_CITY_NAME_NONGOMA, 3.3, DISTRICT_IKANDA, 14.9, 36, 0.0
47, LOC_CITY_HA_NOI, 10.8, UNIT_SETTLER, 105.5, 110, 0.0
47, LOC_CITY_TRA_KIEU, 2.2, DISTRICT_CAMPUS, 34.1, 68, 0.0
47, LOC_CITY_NAME_TOKYO, 12.0, UNIT_BUILDER, 24.0, 54, 0.0
47, LOC_CITY_NAME_MASHHAD, 8.8, UNIT_SPEARMAN, 52.8, 65, 0.0
47, LOC_CITY_NAME_PASARGADAE, 5.5, UNIT_SPEARMAN, 38.5, 65, 0.0
47, LOC_CITY_NAME_ADUATUCA, 9.6, UNIT_BUILDER, 28.8, 54, 0.0
47, LOC_CITY_NAME_BIBRAX, 4.4, UNIT_BUILDER, 13.2, 54, 0.0
47, LOC_CITY_NAME_MUSCAT, 13.5, UNIT_ARCHER, 67.5, 60, 0.0
47, LOC_CITY_NAME_VATICAN_CITY, 9.0, UNIT_ARCHER, 18.0, 60, 0.0
47, LOC_CITY_NAME_BANDAR_BRUNEI, 12.0, UNIT_ARCHER, 51.0, 60, 0.0
47, LOC_CITY_NAME_HUNZA, 2.4, BUILDING_GRANARY, 6.4, 65, 0.0
47, LOC_CITY_NAME_BOLOGNA, 5.0, BUILDING_GRANARY, 25.5, 65, 0.0
47, LOC_CITY_NAME_VILNIUS, 2.5, BUILDING_GRANARY, 20.0, 65, 0.0
47, LOC_CITY_NAME_LISBON, 4.0, BUILDING_GRANARY, 22.0, 65, 0.0
47, LOC_CITY_NAME_LAHORE, 109.5, UNIT_ARCHER, 109.5, 60, 0.0
48, LOC_CITY_NAME_STIRLING, 9.0, BUILDING_STONEHENGE, 126.0, 180, 0.0
48, LOC_CITY_NAME_HADDINGTON, 5.0, DISTRICT_HOLY_SITE, 43.0, 83, 0.0
48, LOC_CITY_NAME_ULUNDI, 13.2, UNIT_BUILDER, 61.2, 58, 3.2
48, LOC_CITY_NAME_NONGOMA, 3.3, DISTRICT_IKANDA, 18.2, 36, 0.0
48, LOC_CITY_HA_NOI, 10.8, UNIT_SETTLER, 116.3, 110, 6.3
48, LOC_CITY_TRA_KIEU, 2.2, DISTRICT_CAMPUS, 36.3, 68, 0.0
48, LOC_CITY_NAME_TOKYO, 12.0, UNIT_BUILDER, 36.0, 54, 0.0
48, LOC_CITY_NAME_MASHHAD, 8.8, UNIT_SPEARMAN, 61.6, 65, 0.0
48, LOC_CITY_NAME_PASARGADAE, 5.5, UNIT_SPEARMAN, 44.0, 65, 0.0
48, LOC_CITY_NAME_ADUATUCA, 9.6, UNIT_BUILDER, 38.4, 54, 0.0
48, LOC_CITY_NAME_BIBRAX, 4.4, UNIT_BUILDER, 17.6, 54, 0.0
48, LOC_CITY_NAME_MUSCAT, 13.5, UNIT_ARCHER, 13.5, 60, 0.0
48, LOC_CITY_NAME_VATICAN_CITY, 9.0, UNIT_ARCHER, 27.0, 60, 0.0
48, LOC_CITY_NAME_BANDAR_BRUNEI, 12.0, UNIT_ARCHER, 63.0, 60, 0.0
48, LOC_CITY_NAME_HUNZA, 2.4, BUILDING_GRANARY, 8.8, 65, 0.0
48, LOC_CITY_NAME_BOLOGNA, 5.0, BUILDING_GRANARY, 30.5, 65, 0.0
48, LOC_CITY_NAME_VILNIUS, 2.5, BUILDING_GRANARY, 22.5, 65, 0.0
48, LOC_CITY_NAME_LISBON, 6.0, BUILDING_GRANARY, 28.0, 65, 0.0
48, LOC_CITY_NAME_LAHORE, 12.0, UNIT_ARCHER, 12.0, 60, 0.0
48, LOC_CITY_NAME_JOHANNESBURG, 50.7, UNIT_WARRIOR, 50.7, 40, 0.0
49, LOC_CITY_NAME_STIRLING, 9.0, BUILDING_STONEHENGE, 135.0, 180, 0.0
49, LOC_CITY_NAME_HADDINGTON, 5.0, DISTRICT_HOLY_SITE, 48.0, 83, 0.0
49, LOC_CITY_NAME_ULUNDI, 16.4, UNIT_BUILDER, 16.4, 62, 0.0
49, LOC_CITY_NAME_NONGOMA, 3.3, DISTRICT_IKANDA, 21.5, 36, 0.0
49, LOC_CITY_HA_NOI, 15.9, UNIT_BUILDER, 15.9, 54, 0.0
49, LOC_CITY_TRA_KIEU, 4.4, DISTRICT_CAMPUS, 40.7, 68, 0.0
49, LOC_CITY_NAME_TOKYO, 13.2, UNIT_BUILDER, 49.2, 54, 0.0
49, LOC_CITY_NAME_MASHHAD, 8.8, UNIT_SPEARMAN, 70.4, 65, 5.4
49, LOC_CITY_NAME_PASARGADAE, 5.5, UNIT_SPEARMAN, 49.5, 65, 0.0
49, LOC_CITY_NAME_ADUATUCA, 9.6, UNIT_BUILDER, 48.0, 54, 0.0
49, LOC_CITY_NAME_BIBRAX, 4.4, UNIT_BUILDER, 22.0, 54, 0.0
49, LOC_CITY_NAME_MUSCAT, 15.0, UNIT_ARCHER, 28.5, 60, 0.0
49, LOC_CITY_NAME_VATICAN_CITY, 9.0, UNIT_ARCHER, 36.0, 60, 0.0
49, LOC_CITY_NAME_BANDAR_BRUNEI, 12.0, UNIT_BUILDER, 55.5, 54, 0.0
49, LOC_CITY_NAME_HUNZA, 2.4, BUILDING_GRANARY, 11.2, 65, 0.0
49, LOC_CITY_NAME_BOLOGNA, 5.0, BUILDING_GRANARY, 35.5, 65, 0.0
49, LOC_CITY_NAME_VILNIUS, 2.5, BUILDING_GRANARY, 25.0, 65, 0.0
49, LOC_CITY_NAME_LISBON, 4.5, BUILDING_GRANARY, 32.5, 65, 0.0
49, LOC_CITY_NAME_LAHORE, 12.0, UNIT_ARCHER, 24.0, 60, 0.0
49, LOC_CITY_NAME_JOHANNESBURG, 6.0, UNIT_WARRIOR, 6.0, 40, 0.0
50, LOC_CITY_NAME_STIRLING, 9.0, BUILDING_STONEHENGE, 144.0, 180, 0.0
50, LOC_CITY_NAME_HADDINGTON, 5.0, DISTRICT_HOLY_SITE, 53.0, 83, 0.0
50, LOC_CITY_NAME_ULUNDI, 13.2, UNIT_BUILDER, 29.6, 62, 0.0
50, LOC_CITY_NAME_NONGOMA, 3.3, DISTRICT_IKANDA, 24.8, 36, 0.0
50, LOC_CITY_HA_NOI, 9.6, UNIT_BUILDER, 25.5, 54, 0.0
50, LOC_CITY_TRA_KIEU, 4.4, DISTRICT_CAMPUS, 45.1, 68, 0.0
50, LOC_CITY_NAME_TOKYO, 13.2, UNIT_BUILDER, 62.4, 54, 7.2
50, LOC_CITY_NAME_MASHHAD, 15.0, UNIT_ARCHER, 15.0, 60, 0.0
50, LOC_CITY_NAME_PASARGADAE, 6.6, UNIT_SPEARMAN, 56.1, 65, 0.0
50, LOC_CITY_NAME_ADUATUCA, 9.6, UNIT_BUILDER, 57.6, 54, 3.6
50, LOC_CITY_NAME_BIBRAX, 5.5, UNIT_BUILDER, 27.5, 58, 0.0
50, LOC_CITY_NAME_MUSCAT, 15.0, UNIT_ARCHER, 43.5, 60, 0.0
50, LOC_CITY_NAME_VATICAN_CITY, 7.2, UNIT_ARCHER, 43.2, 60, 0.0
50, LOC_CITY_NAME_BANDAR_BRUNEI, 4.0, BUILDING_GRANARY, 4.0, 65, 0.0
50, LOC_CITY_NAME_HUNZA, 2.4, BUILDING_GRANARY, 13.6, 65, 0.0
50, LOC_CITY_NAME_BOLOGNA, 5.0, BUILDING_GRANARY, 40.5, 65, 0.0
50, LOC_CITY_NAME_VILNIUS, 2.5, BUILDING_GRANARY, 27.5, 65, 0.0
50, LOC_CITY_NAME_LISBON, 6.5, BUILDING_GRANARY, 39.0, 65, 0.0
50, LOC_CITY_NAME_LAHORE, 12.0, UNIT_ARCHER, 36.0, 60, 0.0
50, LOC_CITY_NAME_JOHANNESBURG, 6.0, UNIT_WARRIOR, 12.0, 40, 0.0
51, LOC_CITY_NAME_STIRLING, 10.0, BUILDING_STONEHENGE, 154.0, 180, 0.0
51, LOC_CITY_NAME_HADDINGTON, 5.0, DISTRICT_HOLY_SITE, 58.0, 83, 0.0
51, LOC_CITY_NAME_ULUNDI, 13.2, UNIT_BUILDER, 42.8, 62, 0.0
51, LOC_CITY_NAME_NONGOMA, 3.3, DISTRICT_IKANDA, 28.1, 36, 0.0
51, LOC_CITY_HA_NOI, 9.6, UNIT_BUILDER, 35.1, 54, 0.0
51, LOC_CITY_TRA_KIEU, 4.4, DISTRICT_CAMPUS, 49.5, 68, 0.0
51, LOC_CITY_NAME_TOKYO, 20.4, UNIT_SPEARMAN, 20.4, 65, 0.0
51, LOC_CITY_NAME_MASHHAD, 9.6, UNIT_ARCHER, 24.6, 60, 0.0
51, LOC_CITY_NAME_PASARGADAE, 6.6, UNIT_SPEARMAN, 62.7, 65, 0.0
51, LOC_CITY_NAME_ADUATUCA, 13.2, UNIT_SETTLER, 42.2, 110, 0.0
51, LOC_CITY_NAME_BIBRAX, 5.5, UNIT_BUILDER, 33.0, 58, 0.0
51, LOC_CITY_NAME_MUSCAT, 15.0, UNIT_ARCHER, 58.5, 60, 0.0
51, LOC_CITY_NAME_VATICAN_CITY, 7.2, UNIT_ARCHER, 50.4, 60, 0.0
51, LOC_CITY_NAME_BANDAR_BRUNEI, 4.5, BUILDING_GRANARY, 8.5, 65, 0.0
51, LOC_CITY_NAME_HUNZA, 2.4, BUILDING_GRANARY, 16.0, 65, 0.0
51, LOC_CITY_NAME_BOLOGNA, 5.0, BUILDING_GRANARY, 45.5, 65, 0.0
51, LOC_CITY_NAME_VILNIUS, 2.5, BUILDING_GRANARY, 30.0, 65, 0.0
51, LOC_CITY_NAME_LISBON, 4.5, BUILDING_GRANARY, 43.5, 65, 0.0
